md5id,date,stationid,aqi,so2,so2_24h,no2,no2_24h,co,co_24h,o3,o3_24h,o3_8h,o3_8h_24h,pm10,pm10_24h,pm2_5,pm2_5_24h
00094817e7679c8e5929449ad24e83e0,"2015-12-22 12:00",f632f95d2d4e98a688b96c52f4d382ca,251.0,50.0,36.0,81.0,117.0,1.4,4.404,6.0,9.0,4.0,6.0,0.0,0.0,201.0,260.0
00094bf832f200a8aba63acc8fc97eb8,"2015-06-18 13:00",3f38a2c02555af5cbf64ec172664a777,64.0,2.0,NULL,13.0,NULL,0.1,NULL,111.0,NULL,NULL,NULL,NULL,77.0,NULL,35.0
00095176100d94258807e0c545bf77e3,"2015-11-02 08:00",839e8a188e737ca5a630476318626ffc,180.0,69.0,69.0,73.0,85.0,3.649,3.206,14.0,47.0,12.0,32.0,183.0,206.0,136.0,145.0
0009587711a7b6134b91b4dfdf130951,"2013-07-31 08:00",e340662f5c5b9f8ab78c43f2ab6b821c,116.0,8.0,NULL,46.0,NULL,1.714,NULL,56.0,NULL,134.5,NULL,179.0,NULL,88.0,NULL
00095d6b2a8578d99e6e7ba5b360cff4,"2015-03-31 08:00",154bdaab03a06a4165babb425ab9961f,116.0,10.0,33.0,17.0,39.0,0.628,1.258,93.0,176.0,103.0,164.0,182.0,309.0,72.0,96.0
00096fed04fa70b9ba662f170cb1fd2f,"2015-10-06 03:00",a7dca88c5d0a9534236b665a9e3a6437,283.0,2.0,NULL,40.0,NULL,1.8,NULL,45.0,NULL,NULL,NULL,NULL,NULL,NULL,232.0
000977525ee8a07b6ae0fce9d53c36d2,"2015-12-30 15:00",f3f6bd1ae2761743db72e9ec3e6f81f1,35.0,0.045,NULL,0.009,NULL,0.356,NULL,0.008,NULL,0.008,NULL,0.035,0.259,NULL,0.138
0009810f14e32af9ad5a8dcf7cb4f24d,"2015-05-11 13:00",69202bf5273b835db827c8c10376ff09,37.0,16.0,17.0,24.0,39.0,0.134,1.5,102.0,102.0,56.0,56.0,37.0,61.0,17.0,39.0
000984f5a7c7a33e044f74cae506180f,"2014-07-03 12:00",1868e743178743db4ce73e3199efd516,77.0,2.5,NULL,3.9,NULL,0.9,NULL,NULL,NULL,NULL,NULL,131.4,103.2,NULL,NULL
0009928c68a68d099b0968817b66f92e,"2015-05-20 20:00",b7f3b18d6fc1453b6ba81e7b778905fd,79.0,6.0,10.0,88.0,63.0,1.561,1.005,9.0,43.0,25.0,26.0,108.0,79.0,14.0,23.0
000993a1a82be013a0b1b4546b20d789,"2014-07-19 10:00",8f1786edac84e5cd0c89c0912703e4fe,127.0,2.0,NULL,22.9,NULL,0.7,NULL,102.8,NULL,NULL,NULL,NULL,NULL,NULL,96.2
000994239507e666a4b2551329506a11,"2015-11-30 19:00",c77e1bdac8ad7adef5e7ddb9096517ac,500.0,14.0,NULL,162.0,NULL,8.7,NULL,2.0,NULL,NULL,NULL,698.0,629.0,NULL,385.0
00099889c828aeb10bd6e0c2175b354f,"2015-05-27 00:00",f15045205944d81f5d8f504f9975471a,115.0,30.0,31.0,52.0,44.0,0.97,0.927,84.0,192.0,133.0,174.0,131.0,107.0,87.0,77.0
00099b9d0288e7ba1c244a27e1c4fc19,"2014-09-02 21:00",89806fd6e34043dfa9cbe08a0001c96b,32.0,2.0,3.0,47.0,38.0,0.9,0.929,32.0,83.0,54.0,65.0,0.0,26.0,22.0,25.0
0009b1318555e896b0b20e935a5eda88,"2014-04-21 19:00",dc2c6e8e09829bb34a4fe44a9cf27cd2,87.0,16.0,NULL,17.0,NULL,0.521,NULL,42.0,NULL,39.0,NULL,109.0,NULL,64.0,NULL
0009bd8ef3e39657e4f5a4db8a9b8a34,"2015-02-08 10:00",c4c88014151f989b7477efd710b3b9d5,67.0,105.0,104.0,43.0,46.0,1.734,1.523,46.0,100.0,32.0,81.0,73.0,107.0,48.0,53.0
0009ceafde77c567a491a373a44c1fb8,"2015-06-13 23:00",698021aef2993f71189e2f161a19fc61,75.0,16.0,22.0,22.0,36.0,1.016,0.665,149.0,183.0,159.0,171.0,99.0,90.0,38.0,34.0
0009d4ef6b1399e93abe711fcf0a514d,"2014-10-01 14:00",851c98905deea0a41371a95a658d97c5,96.0,41.0,29.0,56.0,52.0,0.73,0.57,123.0,123.0,62.0,77.0,142.0,86.0,61.0,34.0
0009db3986c2aeb095ad082320558517,"2015-12-20 05:00",5eb98532e9775c396fa4003e9eda3dc0,407.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,NULL
0009dd1745052ef583e25ec9dbcb3219,"2014-05-16 01:00",2bc96394e48f1a36b9c197a5a11dda39,167.0,43.0,34.0,105.0,52.0,1.526,1.012,2.0,140.0,54.0,124.0,284.0,141.0,115.0,40.0
0009de8df74699da1d1c044ed5a9d406,"2015-06-01 04:00",65a3087afb4f8c4cb0619ce73972add1,89.0,21.0,24.0,23.0,20.0,1.121,0.877,119.0,259.0,158.0,207.0,127.0,131.0,54.0,39.0
0009e730e48a731b1bea0a91619284f5,"2015-08-22 10:00",36c3b26fe83a6effc921fd79efa1be89,31.0,19.0,NULL,12.0,NULL,0.6,NULL,73.0,NULL,NULL,NULL,35.0,31.0,NULL,12.0
0009e76143f0607a379dde23269a0ae7,"2015-04-28 00:00",9d8782ee880858f4051c550c906feb00,92.0,58.0,56.0,75.0,52.0,3.251,1.549,65.0,280.0,154.0,245.0,0.0,184.0,68.0,125.0
0009f0373c045397e3c4e9804e63cb82,"2016-01-15 21:00",536b3cd90f3a4a25e240a13cd36f23f2,134.0,32.0,NULL,88.0,NULL,2.4,NULL,6.0,NULL,6.0,NULL,132.0,125.0,NULL,102.0
000a0afd2293345fbe6ebcbff72be52f,"2016-01-27 02:00",08c4499bbca28f67337e7688595e61c2,202.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000a100ba39272eae649075f24c365ca,"2016-03-25 08:00",a6a5cf3b6a1967da1e28a17c1cf0d2e2,114.0,0.053,NULL,0.086,NULL,1.957,NULL,0.008,NULL,0.007,NULL,0.178,0.123,0.079,0.062
000a100babc0ce1e5d7b42de082d3c84,"2015-06-07 02:00",2640526b36025c9a3fc6e8a9e7ccd5d4,128.0,56.0,56.0,65.0,64.0,0.798,0.707,90.0,260.0,159.0,230.0,205.0,181.0,80.0,72.0
000a139f7f1bd0f413b1e64c1761426e,"2016-03-06 08:00",c9858406e32e3c761e32a97d48a14c29,303.0,0.326,NULL,0.094,NULL,4.253,NULL,0.005,NULL,0.006,NULL,0.422,0.293,0.149,0.075
000a1b778389635a0e6917fbaaf1b8d2,"2013-12-16 11:00",7fa14d49280d4e8c71f0c64a130d7b26,76.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77.0,62.0,NULL,56.0
000a20405111f3e017b2716058d6edd2,"2015-09-25 10:00",4945d7ad6a1760d639e3c6f331bba3ed,55.0,6.0,9.0,13.0,14.0,0.534,0.648,59.0,121.0,46.0,114.0,0.0,74.0,39.0,62.0
000a22e4a61572be964eae1389c78ff2,"2014-01-03 06:00",a13136e6afd86063bf2e480b17b7347b,134.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,151.0,164.0,NULL,102.0
000a2d9d9d1b789647785e50015f5101,"2014-01-19 18:00",536b3cd90f3a4a25e240a13cd36f23f2,191.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,225.0,149.0,NULL,144.0
000a2fe356d8003593957e25eaf90040,"2015-07-03 23:00",27d124a4bbba264342f816f57a749caa,39.0,3.0,2.0,43.0,22.0,0.455,0.317,21.0,124.0,79.0,111.0,39.0,26.0,9.0,11.0
000a35332123a3af47226d6cf3946855,"2014-06-26 20:00",27ad149206179c8beb411d798372b6bb,163.0,2.0,2.0,30.0,33.0,1.1,1.075,165.0,260.0,204.0,205.0,161.0,146.0,124.0,135.0
000a3d000db17dfa1dcfff1bd137080e,"2015-12-11 08:00",a78cb09cc77145da84e873086b7b7fe9,30.0,8.0,11.0,60.0,43.0,1.5,0.867,4.0,66.0,13.0,54.0,0.0,0.0,17.0,28.0
000a3d63810cd69c0e8e32db51930535,"2013-07-27 07:00",52c489797b1a88e14f80b10f8908a458,135.0,8.0,NULL,25.0,NULL,3.185,NULL,22.0,NULL,26.0,NULL,112.0,NULL,103.0,NULL
000a4a29d3e94be7b587ab02673ff60e,"2013-12-06 04:00",86dd9344a69002fb674b64e6e2c6bc59,50.0,47.0,NULL,13.0,NULL,0.538,NULL,33.0,NULL,44.375,NULL,51.0,NULL,22.0,NULL
000a519b3d1bbed6d6c3442cc1abdc45,"2016-03-03 01:00",65a5d8acfea1f878f96722faf69b13ad,0.0,95.0,NULL,100.0,NULL,2.2,NULL,27.0,NULL,NULL,NULL,210.0,223.875,161.0,171.04
000a62d2c9e33982fe992e3f318b15ee,"2015-10-31 04:00",d30e39bb81e7908b1b5b4ce6ebe657ab,57.0,4.0,NULL,71.0,NULL,1.3,NULL,3.0,NULL,NULL,NULL,76.0,64.0,NULL,34.0
000a633b488c3264c3792f18956c7314,"2016-03-06 19:00",fb423ac80e86961827e592d0864fe3af,200.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
000a6a5ecb39aa30e18ab501f400e814,"2015-04-04 22:00",e5fb57badd2cb3ee9ecd1784fd18b7cb,90.0,3.8,NULL,33.0,NULL,0.8,NULL,120.6,NULL,NULL,NULL,106.3,82.7,NULL,66.7
000a77a1e6236b02869f4582d01d7225,"2013-10-20 18:00",9d8782ee880858f4051c550c906feb00,64.0,17.0,NULL,92.0,NULL,1.195,NULL,6.0,NULL,2.25,NULL,77.0,NULL,34.0,NULL
000a954439c273cdedac6fe8826391d1,"2016-02-07 17:00",de7a21fdc9f90fc38e6d2c474e906d2a,55.0,19.0,34.0,6.0,13.0,0.487,0.63,116.0,116.0,99.0,99.0,59.0,72.0,14.0,20.0
000a96f0baeb1149a983401c37c71d50,"2016-03-27 00:00",38f4e5b0b7f7b73cc28e3f0db0dd5621,36.0,0.006,NULL,0.017,NULL,0.374,NULL,0.05,NULL,0.071,NULL,0.017,0.032,0.005,0.019
000aa1dd7b3d344858853807ffaab414,"2015-07-16 14:00",c3946785513dbe524d7e166b1f3ae1b7,147.0,12.0,6.0,39.0,35.0,0.79,0.58,110.0,110.0,51.0,51.0,115.0,64.0,112.0,69.0
000aa75b6e124abe216a4b3ddfef2f7d,"2014-05-14 17:00",9960febe64e45395c3577a69146c5328,58.0,19.0,35.0,67.0,65.0,0.314,0.6,122.0,147.0,63.0,63.0,0.0,52.0,41.0,31.0
000aa9bf1b7d6b8d8cd800684f1b35a6,"2013-06-24 19:00",96434ebae0cd14bddcedf3babcb3eaa2,319.0,120.0,NULL,36.0,NULL,1.383,NULL,150.0,NULL,86.625,NULL,399.0,NULL,269.0,NULL
000aabf0e9dbaa79defbe314039f9bc9,"2014-06-13 01:00",08c6448051f48b969df649a99d7cd19a,47.0,13.1,NULL,44.2,NULL,1.3,NULL,91.1,NULL,NULL,NULL,NULL,NULL,NULL,32.7
000aae12925f15d620f71a3978933dc9,"2014-04-05 09:00",4975843d80e33b02130ad30dd2e9520d,52.0,2.0,NULL,3.0,NULL,0.1,NULL,92.0,NULL,84.0,NULL,54.0,NULL,8.0,NULL
000aaeb330189ab314f49b89dafcb586,"2015-05-09 08:00",739361cdd7e47e0aa2cd224597156af2,45.0,11.0,11.0,20.0,10.0,0.517,0.225,66.0,128.0,73.0,114.0,0.0,47.0,31.0,19.0
000ab46dc83420ce4e67e5bdc8366012,"2014-09-18 03:00",f36327741f4393c8a577496e965fc62e,64.0,2.0,NULL,58.5,NULL,0.9,NULL,5.9,NULL,NULL,NULL,90.7,67.9,NULL,45.7
000ab575d4cc2236a8f9d28384361267,"2016-01-23 14:00",a6a5cf3b6a1967da1e28a17c1cf0d2e2,0.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.081,NULL,0.05
000ac2f3f6533c8110b9adb637a4e63c,"2015-10-30 21:00",e8e4969f2d998cc49138a6e30321757f,78.0,14.0,13.0,83.0,44.0,1.492,0.717,8.0,73.0,38.0,58.0,93.0,49.0,57.0,27.0
000ac61b9285a091e6412023ba61c69b,"2015-03-09 14:00",c7a591b5b4707daed0b0b192093116ef,45.0,6.4,NULL,27.2,NULL,0.3,NULL,65.2,NULL,NULL,NULL,27.9,44.7,NULL,9.5
000ad6da7210e019b3d9773964b4057f,"2013-09-24 23:00",a2fedaa87ebd1d14586112480f4f49f8,0.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL,0.0,NULL
000adac5322be94279058e0de3299094,"2016-01-13 12:00",5000b2354aa324051bdf43d611e7f805,26.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000ae6655230cb9c1b5face7342fe97b,"2013-09-22 03:00",1247eeb78f397abc498abed536e33be0,122.0,35.0,NULL,74.0,NULL,1.138,NULL,0.0,NULL,39.5,NULL,194.0,NULL,59.0,NULL
000ae8fd45ba09826d47d70743ebb2df,"2014-10-26 06:00",1507ba8a453b6a988dd0d7b77619b0e1,296.0,13.8,NULL,32.2,NULL,0.6,NULL,34.2,NULL,NULL,NULL,NULL,NULL,NULL,245.1
000af50f8e705d614617e39f21adab75,"2015-08-30 19:00",a7dca88c5d0a9534236b665a9e3a6437,32.0,2.0,NULL,14.0,NULL,0.8,NULL,85.0,NULL,NULL,NULL,NULL,NULL,NULL,20.0
000af88ff835af6fbd8eb1f4b3809b3f,"2015-07-20 06:00",036d6fbe5d08c65cfede3e4837892354,123.0,2.0,2.0,41.0,36.0,0.9,1.025,8.0,129.0,24.0,106.0,0.0,0.0,93.0,92.0
000b05dca2d0abbf3b1db1650497eee5,"2014-08-18 08:00",5b5717c1026dd43fe5d3b8c0e437196f,76.0,7.3,NULL,128.7,NULL,1.0,NULL,4.3,NULL,NULL,NULL,107.2,100.9,NULL,54.0
000b1957f42b782aae145f410453e758,"2014-05-04 06:00",9f066f730c15a84982d3c1e0cc275d7c,82.0,2.0,NULL,36.2,NULL,0.3,NULL,50.0,NULL,NULL,NULL,45.7,112.8,NULL,35.9
000b225c46dc5986835e06a0b04093e9,"2015-04-04 02:00",bfc9970e9804e2a5bef8bf8e043e3215,60.0,15.0,11.0,26.0,34.0,0.65,0.976,57.0,97.0,62.0,88.0,70.0,65.0,43.0,42.0
000b31c435fd98d0ad9e6564ebdd0b02,"2015-10-29 17:00",0f8bcfb9c27fe275dc276c3b65ce96e3,25.0,4.0,6.0,4.0,15.0,0.23,0.316,77.0,81.0,76.0,83.0,23.0,23.0,6.0,9.0
000b329f48c0acff8ff402cb87647fce,"2016-02-15 12:00",f3f6bd1ae2761743db72e9ec3e6f81f1,27.0,0.018,NULL,0.017,NULL,0.571,NULL,0.016,NULL,0.014,NULL,0.027,0.023,NULL,0.013
000b33c5597853a3962bd41a49201e39,"2013-08-20 23:00",0c1c4e9fbb070a008e72459003b0f89b,92.0,35.0,NULL,32.0,NULL,0.671,NULL,108.0,NULL,79.125,NULL,135.0,NULL,0.0,NULL
000b3545804664f18cc4d542d1f776b8,"2015-02-28 09:00",bfc9970e9804e2a5bef8bf8e043e3215,68.0,35.0,26.0,20.0,20.0,0.799,0.9,23.0,40.0,28.0,41.0,75.0,57.0,49.0,33.0
000b3cf1bc985532f893e2ec68832c3c,"2013-07-16 19:00",b7f3b18d6fc1453b6ba81e7b778905fd,109.0,18.0,NULL,17.0,NULL,1.483,NULL,191.0,NULL,78.75,NULL,0.0,NULL,82.0,NULL
000b40f3fd5d93630c1dbd02a25af6fe,"2015-12-08 21:00",2125195abf5f00970e43a71c1e4e84c5,254.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,NULL
000b429dd9c10c644694491f8c2db301,"2013-09-02 08:00",839e8a188e737ca5a630476318626ffc,35.0,3.0,NULL,37.0,NULL,0.186,NULL,26.0,NULL,68.0,NULL,35.0,NULL,8.0,NULL
000b44abe74cf2aaeeba91098c6b7b8c,"2014-01-19 16:00",96434ebae0cd14bddcedf3babcb3eaa2,348.0,196.0,NULL,37.0,NULL,3.946,NULL,8.0,NULL,16.875,NULL,367.0,NULL,298.0,NULL
000b47b11058b195179a290b8ca5ee50,"2015-10-07 13:00",6dfebe862fb7d5b8cd38432d1409bc0c,346.0,18.0,NULL,70.0,NULL,1.9,NULL,148.0,NULL,NULL,NULL,NULL,NULL,NULL,295.0
000b49a5da59340ed186b0a4974add49,"2016-03-19 22:00",11a0d050c83443468426608239a2323c,77.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
000b4e3b0870ced632e9ab9450e0e96e,"2014-09-28 19:00",96434ebae0cd14bddcedf3babcb3eaa2,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,261.0,109.0,155.0
000b5e9cd1ae8ce05369b59d7741a30e,"2016-02-01 12:00",38f4e5b0b7f7b73cc28e3f0db0dd5621,28.0,0.013,NULL,0.012,NULL,0.313,NULL,0.088,NULL,0.041,NULL,0.009,0.026,NULL,0.023
000b68c01150a9af3f136d196eba8362,"2015-09-24 09:00",6a058b5c7ce4771d4387a029381ab55b,82.0,5.0,NULL,74.0,NULL,1.4,NULL,2.0,NULL,NULL,NULL,217.0,101.0,NULL,60.0
000b6db642473f1fcb2a085fe063e10d,"2015-04-20 21:00",c31eb3ed6afd7a70b4de5e0cee7e5c8a,105.0,20.1,NULL,43.2,NULL,1.5,NULL,126.8,NULL,NULL,NULL,189.8,130.8,NULL,78.5
000b6f1f3a755f8edd3e153c8e610324,"2013-04-25 14:00",7127ca83c9b6c999942291bb1d716df6,47.0,25.0,NULL,8.0,NULL,0.124,NULL,127.0,NULL,97.625,NULL,47.0,NULL,15.0,NULL
000b719bb45a3eb626beb4774dfbaa93,"2014-01-21 12:00",2640526b36025c9a3fc6e8a9e7ccd5d4,158.0,146.0,NULL,70.0,NULL,1.652,NULL,14.0,NULL,52.125,NULL,245.0,NULL,120.0,NULL
000b79b578ac595fa56460c3804ecd0a,"2013-11-28 13:00",0c1c4e9fbb070a008e72459003b0f89b,72.0,29.0,NULL,8.0,NULL,0.75,NULL,74.0,NULL,44.375,NULL,94.0,NULL,28.0,NULL
000b7ba40e281a6426accdc240c182d8,"2014-06-22 16:00",62f2b6f468c40c07fb9f7690a2c9eed3,50.0,2.0,NULL,27.0,NULL,0.8,NULL,149.4,NULL,NULL,NULL,NULL,NULL,NULL,34.6
000b8617753821a753929985da855729,"2015-05-14 14:00",6a058b5c7ce4771d4387a029381ab55b,101.0,2.4,NULL,30.2,NULL,0.4,NULL,104.9,NULL,NULL,NULL,NULL,150.4,NULL,47.7
000b8f78d32fe0fd8dd58b917610da17,"2014-04-21 17:00",ea5670fea5cf6016724692ab185eb112,96.0,85.0,NULL,44.0,NULL,1.555,NULL,87.0,NULL,21.75,NULL,142.0,NULL,44.0,NULL
000b90400f4e17850db07b7962195a15,"2015-11-12 11:00",abed0bb2b3384167a59955fb5e8a9aa7,204.0,109.0,54.0,70.0,67.0,2.246,2.061,15.0,15.0,4.0,8.0,210.0,224.0,154.0,162.0
000b91550b194ca65e3a077811350999,"2015-05-31 13:00",26b2488971e138ca72890601583f1791,70.0,30.0,24.0,19.0,43.0,0.663,1.284,176.0,293.0,103.0,224.0,65.0,113.0,37.0,72.0
000b98792bc5722e2677b1a41202870e,"2016-02-20 13:00",f8fd713153ec5b348e3addc361f53e94,28.0,0.013,NULL,0.014,NULL,0.21,NULL,0.083,NULL,0.048,NULL,0.028,0.048,NULL,0.018
000b9adcbdc8096c12fc668b73df9959,"2014-07-28 06:00",c7a591b5b4707daed0b0b192093116ef,159.0,8.5,NULL,65.2,NULL,0.9,NULL,18.2,NULL,NULL,NULL,185.5,182.4,NULL,121.3
000ba3bb475861a5802408c133b4d1f3,"2016-01-13 23:00",193fa1333faa56c196128ba61e9e2974,0.0,33.0,NULL,94.0,NULL,2.8,NULL,3.0,NULL,NULL,NULL,190.0,76.5,48.0,34.44
000ba7ec2df9e1b9f5a631b6272628ee,"2014-12-13 08:00",0f8bcfb9c27fe275dc276c3b65ce96e3,64.0,66.0,19.0,47.0,28.0,1.544,0.778,1.0,39.0,2.0,38.0,77.0,43.0,37.0,15.0
000ba923374fb82af29616b94d51d25e,"2016-03-17 19:00",45ff9882895dd0bbd4e3860149cfc787,258.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
000bb44f2b17084cee7d6ef75fb1f9ee,"2013-12-06 12:00",62f2b6f468c40c07fb9f7690a2c9eed3,132.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,126.0,141.0,NULL,100.0
000bb5eb21824881e73acb2c12f21353,"2014-09-25 11:00",a8b75f067feaaffaa472680de360ba4f,204.0,30.0,13.0,18.0,17.0,0.421,0.416,68.0,147.0,21.0,123.0,255.0,178.0,154.0,119.0
000bb8c1a0f9c42dbbe27efdb059d095,"2016-02-14 08:00",6a4998efb3191e91df4ff271c0e55f5f,59.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000bbf3e85087393961b4726f2adf3d5,"2014-06-30 04:00",5b5717c1026dd43fe5d3b8c0e437196f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000bc1ef1ab42bd7afa4019e735fbb75,"2015-01-07 00:00",5cf6e358eb20ebdffea57200c74fc231,62.0,43.5,NULL,98.2,NULL,1.9,NULL,2.1,NULL,NULL,NULL,168.9,65.7,NULL,44.1
000bd373a246221f316321c9246c550d,"2016-03-16 18:00",15de841d8358fb5ab99549165933dada,129.0,44.0,80.0,33.0,84.0,0.957,2.625,101.0,115.0,86.0,86.0,175.0,254.0,98.0,163.0
000bd50494d8652b1751dc1b0ffee4d8,"2014-05-18 12:00",3f38a2c02555af5cbf64ec172664a777,122.0,22.9,NULL,59.3,NULL,0.7,NULL,118.8,NULL,NULL,NULL,110.9,192.2,NULL,78.7
000bd55e2b7a3e6768eb125eba3bd01f,"2015-01-12 04:00",96434ebae0cd14bddcedf3babcb3eaa2,87.0,80.0,59.0,42.0,45.0,1.062,1.116,3.0,51.0,5.0,32.0,100.0,141.0,64.0,84.0
000bdc26cdf6536e405dd5adb634d3a3,"2016-01-02 12:00",26b2488971e138ca72890601583f1791,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000be225490c62c101ab261672b63a00,"2013-09-02 21:00",23d1a07cb020f657fae41c71ccdef5b6,0.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL,0.0,NULL
000be713ad19a5a9a22974a78ff6bee7,"2016-02-24 03:00",4bdfbfa0ef0b122ca41bda67be61c939,65.0,0.05,NULL,0.047,NULL,1.637,NULL,0.032,NULL,0.021,NULL,0.079,0.065,NULL,0.043
000bec8b3387a2555ff2ba4601f751a5,"2013-06-14 07:00",12be0ec7f2c873f2f0bf8654e512a54c,163.0,28.0,NULL,30.0,NULL,0.786,NULL,90.0,NULL,134.625,NULL,173.0,NULL,124.0,NULL
000bf1ff90d41873b408e4958f7de626,"2016-01-28 00:00",5c4789d801ab9d93838d9206c8c6d531,201.0,97.0,NULL,135.0,NULL,4.6,NULL,2.0,NULL,9.0,NULL,0.0,0.0,NULL,150.0
000bfeac6c1657c1246b9d992df29545,"2016-02-26 20:00",1247eeb78f397abc498abed536e33be0,85.0,30.0,55.0,100.0,60.0,2.038,2.378,9.0,32.0,20.0,35.0,69.0,99.0,63.0,64.0
000c021cc228768ce65a1536b566ba61,"2014-05-21 01:00",6a058b5c7ce4771d4387a029381ab55b,113.0,18.5,NULL,88.6,NULL,1.4,NULL,38.4,NULL,NULL,NULL,NULL,NULL,NULL,84.8
000c0495871e005cf6d5c646cd2f30de,"2015-06-25 23:00",3f38a2c02555af5cbf64ec172664a777,161.0,2.0,NULL,55.1,NULL,0.8,NULL,78.0,NULL,NULL,NULL,NULL,148.9,NULL,122.4
000c062d3794a4b5af4c25697d680891,"2013-10-11 17:00",27d124a4bbba264342f816f57a749caa,29.0,37.0,NULL,16.0,NULL,0.414,NULL,63.0,NULL,33.25,NULL,29.0,NULL,4.0,NULL
000c0d2f9b965abee0ed0e1b3289b0a5,"2015-12-19 20:00",d30752e4212774eb7067ac654841f8cd,225.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,NULL
000c0dc81e9fa4c709bd75059877f875,"2015-01-06 23:00",7fa14d49280d4e8c71f0c64a130d7b26,44.0,52.6,NULL,61.1,NULL,2.5,NULL,7.5,NULL,NULL,NULL,103.2,43.9,NULL,23.0
000c0f7ae164320f171f69e4a951c2f9,"2015-06-19 01:00",7965d2956f6ddbec828d93a5164cd351,28.0,2.0,NULL,10.1,NULL,0.2,NULL,88.3,NULL,NULL,NULL,29.3,24.5,NULL,12.6
000c112c9b7fd8974c115929e179ca5c,"2015-07-28 01:00",5dc4de2b36cb9b6ee8cfec342e172c80,36.0,5.0,10.0,7.0,18.0,0.468,0.516,70.0,145.0,83.0,114.0,0.0,139.0,25.0,72.0
000c12664c5c5a00e02aa9c160537bb0,"2014-06-13 15:00",c3946785513dbe524d7e166b1f3ae1b7,173.0,55.0,48.0,0.0,74.0,1.314,0.984,321.0,321.0,198.0,201.0,249.0,186.0,131.0,80.0
000c176dbf488834c48f197ae762b441,"2015-12-23 01:00",c3946785513dbe524d7e166b1f3ae1b7,198.0,30.0,68.0,24.0,71.0,5.25,5.758,8.0,10.0,8.0,8.0,292.0,392.0,148.0,285.0
000c18b2a7e0490e94cd8256e8d3b41f,"2013-05-20 18:00",739361cdd7e47e0aa2cd224597156af2,74.0,32.0,NULL,29.0,NULL,0.254,NULL,133.0,NULL,60.0,NULL,97.0,NULL,25.0,NULL
000c248d1b6f07cde8c813e3366408db,"2015-09-27 12:00",e5fb57badd2cb3ee9ecd1784fd18b7cb,56.0,3.0,NULL,5.0,NULL,0.5,NULL,104.0,NULL,NULL,NULL,29.0,55.0,NULL,39.0
000c2652ae8656fe9373acdbcf00e657,"2016-02-25 06:00",03b98f17356e638a2ba8262f7b2fd3df,128.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000c2d2e8e45b8d8d9a5792f4322c9ba,"2014-08-08 08:00",1507ba8a453b6a988dd0d7b77619b0e1,73.0,8.9,NULL,60.7,NULL,1.0,NULL,20.7,NULL,NULL,NULL,89.6,80.6,NULL,52.7
000c301fb7e7ef5cf5a924dbfc9168a5,"2014-02-16 08:00",851c98905deea0a41371a95a658d97c5,408.0,54.0,NULL,69.0,NULL,4.352,NULL,9.0,NULL,57.5,NULL,382.0,NULL,362.0,NULL
000c41fe6e22b37fb8c7087b8fac9e1e,"2013-07-05 07:00",52c489797b1a88e14f80b10f8908a458,108.0,0.0,NULL,44.0,NULL,3.916,NULL,11.0,NULL,11.0,NULL,100.0,NULL,81.0,NULL
000c546a54060a5b698751a297bd222f,"2013-03-31 06:00",27ad149206179c8beb411d798372b6bb,115.0,20.0,NULL,73.0,NULL,1.399,NULL,4.0,NULL,5.0,NULL,139.0,NULL,127.0,NULL
